rental_id,listing_state,vehicle_type,is_motorized,vehicle_make,vehicle_model,vehicle_year,vehicle_length,cancellation_policy,sleeps,is_festival_friendly,is_tailgate_friendly,is_pet_friendly,has_toilet,has_generator,has_inside_shower,has_refrigerator,has_wifi
19111663178880,FL,a,TRUE,Prevost,Xl Le Mirage Marathon Conversion,2005,>= 40,moderate,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
19134687202320,CA,folding-trailer,FALSE,A-Liner,Classic,2014,15 - 20,strict,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
19137395910960,GA,trailer,FALSE,Jayco,Jay Flight,2019,30 - 35,moderate,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19146507021840,ME,camper-van,TRUE,Ford,Econolline 250s,2014,15 - 20,moderate,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19167807321600,BC,b,TRUE,Mercedes-Benz,Sprinter,2019,20 - 25,strict,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19176302816880,TX,trailer,FALSE,Forest River,Roo,2006,20 - 25,moderate,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19196864377920,NM,a,TRUE,Thor Motor Coach,A.C.E,2019,30 - 35,moderate,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19203636149520,NV,trailer,FALSE,Coachmen,FreedomExpress,2020,20 - 25,flexible,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19217918431440,MT,trailer,FALSE,TC Teardrops,4x8 custom,2015,5 - 10,flexible,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
19218287800800,OH,trailer,FALSE,Dutchmen,Kodiak,2019,35 - 40,moderate,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19219888401360,HI,camper-van,TRUE,Ford,Econoline,2008,15 - 20,flexible,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
19224813326160,FL,folding-trailer,FALSE,Coleman,Destiny Yuma,1992,15 - 20,flexible,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19272585096720,PA,trailer,FALSE,Coachmen,Spirit Of America,2020,25 - 30,moderate,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19275047559120,HI,camper-van,TRUE,Volkswagen,Eurovan,1999,15 - 20,flexible,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19278248760240,AZ,toy-hauler,FALSE,puma toy hauler sleeps 10,25tfc,2018,25 - 30,flexible,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19278741252720,CA,b,TRUE,Thor Motor Coach,2020,2020,20 - 25,flexible,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19295362873920,TX,trailer,FALSE,Winnebago,Minnie Winnie,2018,15 - 20,flexible,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19302996507360,GA,trailer,FALSE,Coachmen,Clipper,2015,15 - 20,custom,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19304966477280,SD,trailer,FALSE,Keystone,Coleman Lantern,2020,25 - 30,moderate,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19339687197120,TX,b,TRUE,DynamaxCorp,Rev,2016,20 - 25,strict,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19348675184880,TX,trailer,FALSE,Coachmen,Apex,2020,20 - 25,flexible,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19368128637840,NY,trailer,FALSE,Airstream,Sport,2019,15 - 20,moderate,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19392260769360,SC,fifth-wheel,FALSE,Heartland,Road Warrior,2015,>= 40,strict,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19403095603920,CA,trailer,FALSE,Starcraft,Launch,2018,25 - 30,moderate,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19404696204480,AK,c,TRUE,Gulf Stream,Conquest,2019,20 - 25,strict,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19413314822880,HI,truck-camper,FALSE,Toyota,Tacoma,2004,15 - 20,moderate,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19478077584000,AL,trailer,FALSE,Heartland,M-3385,2019,30 - 35,flexible,10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19485711217440,FL,trailer,FALSE,Forest River,Wildwood,2018,30 - 35,flexible,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19550720224800,MT,c,TRUE,Winnebago,Minnie Winnie,2020,30 - 35,strict,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19556383888320,OR,camper-van,TRUE,Volkswagen,Westfalia Eurovan Weekender,2002,15 - 20,flexible,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19557615119520,PA,trailer,FALSE,Keystone,Passport,2017,30 - 35,flexible,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19561431936240,,trailer,FALSE,Jayco,Flight,2019,20 - 25,strict,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19580516019840,IA,c,TRUE,Forest River,Sunseeker,2012,20 - 25,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19587780283920,ON,c,TRUE,Forest River,Sunseeker,2018,25 - 30,moderate,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19638630132480,HI,camper-van,TRUE,Ford,Transit,2020,15 - 20,flexible,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19646017519680,CA,camper-van,TRUE,Mercedes Winnebago,Revel,2020,15 - 20,moderate,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
19648356858960,CA,c,TRUE,Ford,Fourwinds,2006,25 - 30,,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19658452954800,GA,c,TRUE,Thor Motor Coach,Freedom Elite,2018,20 - 25,strict,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19660669170960,CO,trailer,FALSE,Other,Other,2021,10 - 15,flexible,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19663254756480,TX,trailer,FALSE,Grand Design,Other,2020,30 - 35,strict,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19676552053440,FL,c,TRUE,Thor Motor Coach,Chateau,2016,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19677167669040,CO,c,TRUE,Thor Motor Coach,Four Winds,2020,30 - 35,strict,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19684308810000,CA,trailer,FALSE,Forest River,Salem,2019,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19697729230080,MI,camper-van,TRUE,Nissan,Other,2019,15 - 20,strict,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
19708687187760,PA,trailer,FALSE,Jayco,Other,2015,15 - 20,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19712873373840,CA,trailer,FALSE,Forest River,Wildwood X-Lite,2020,30 - 35,strict,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
19726047547680,TX,trailer,FALSE,ForestRiver,PatriotEdition,2016,30 - 35,strict,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19728386886960,GA,trailer,FALSE,Coleman,Other,2017,20 - 25,flexible,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19734173673600,FL,c,TRUE,Chinook,Other,1995,20 - 25,flexible,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
19763353853040,CO,truck-camper,FALSE,Toyota,Tundra,2011,20 - 25,moderate,4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
19763723222400,MI,trailer,FALSE,Forest River,Cherokee Grey Wolf,2019,25 - 30,flexible,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
19777266765600,TX,trailer,FALSE,Starcraft,Avalon,2018,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19815434932800,CA,toy-hauler,FALSE,Eclipse Recreational Vehicles,Attitude,2019,35 - 40,custom,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19853972469360,NH,camper-van,TRUE,Ram,Promaster 2500,2017,20 - 25,strict,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19856434931760,UT,c,TRUE,Entegra Coach,31F,2020,30 - 35,strict,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19862960457120,CA,c,TRUE,Frontier,2303pf,1994,20 - 25,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19863945442080,CA,c,TRUE,Winnebago,Minnie Winnie,2019,30 - 35,strict,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19866284781360,FL,trailer,FALSE,Palomino,Palomini,2016,20 - 25,moderate,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19866900396960,NJ,camper-van,TRUE,Dodge,Ram 1500,2002,15 - 20,strict,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
19891525020960,WA,camper-van,TRUE,Mercedes,Metris,2016,15 - 20,flexible,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
19911594089520,SC,fifth-wheel,FALSE,Palomino,Columbus,2020,35 - 40,flexible,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19917627122400,WA,trailer,FALSE,Cruiser Rv Corp,Shadow Cruiser,2019,30 - 35,flexible,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19942251746400,CA,c,TRUE,Other,Other,2019,20 - 25,moderate,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
19946437932480,TX,fifth-wheel,FALSE,Pioneer,Bunkhouse,2019,35 - 40,flexible,9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
19954810304640,OK,c,TRUE,Winnebago,Outlook,2019,25 - 30,flexible,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19959119613840,TX,a,TRUE,Thor,Axis,2017,25 - 30,moderate,5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
19960473968160,NV,c,TRUE,Alpine,38ft Alpine Limited,2015,>= 40,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19965029523600,AZ,a,TRUE,Chevrolet,bluebird,2001,35 - 40,strict,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19988299793280,CA,c,TRUE,Abcor Homes,Horizon-Chevrolet,2018,>= 40,flexible,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20003936429520,CA,c,TRUE,Winnebago,Outlook,2019,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20009476969920,OR,c,TRUE,Born Free,Other,2005,25 - 30,strict,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20046290782800,BC,truck-camper,FALSE,Ford,F-250,1993,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20052323815680,MI,a,TRUE,Winnebago,Vista,2017,35 - 40,flexible,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20052693185040,FL,a,TRUE,Jayco,Precept,2019,35 - 40,moderate,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20061681172800,MT,c,TRUE,Gulf Stream,Conquest,2020,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20066852343840,KY,c,TRUE,Forest River,Other,2020,30 - 35,moderate,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20068576067520,CA,trailer,FALSE,Camp,Burro,1975,10 - 15,moderate,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
20074239731040,HI,b,TRUE,Dodge,Sprinter 2500 170ext,2015,20 - 25,strict,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20081996487600,WY,b,TRUE,Winnebago,Revel,2020,15 - 20,strict,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
20084705196240,MI,c,TRUE,Dutchmen,Dutchmen,2001,20 - 25,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20086921412400,AZ,c,TRUE,Thor Motor Coach,Four Winds Majestic,2009,30 - 35,flexible,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20087290781760,MI,trailer,FALSE,Other,Other,2018,35 - 40,flexible,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20090491982880,OH,c,TRUE,Gulf Stream,Ultra,2001,20 - 25,moderate,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20093939430240,NC,trailer,FALSE,Coachmen,Catalina,2019,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20103666156720,CA,c,TRUE,Thor Motor Coach,Four Winds Majestic,2015,30 - 35,flexible,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20128537026960,GA,a,TRUE,Winnebago,Winnebago,2019,30 - 35,flexible,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20132353843680,IN,trailer,FALSE,Shasta,Airflyte,2015,15 - 20,moderate,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20132723213040,AK,c,TRUE,Winnebago,MinnieWinnie,2016,20 - 25,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20137278768480,KS,c,TRUE,Jayco,Envoy,2018,25 - 30,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20141218708320,CA,trailer,FALSE,Winnebago,Minnie,2019,25 - 30,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20149591080480,CO,camper-van,TRUE,Dodge,Promaster- SUMMIT Edition,2019,15 - 20,moderate,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
20153654143440,CA,b,TRUE,Winnebago,Revel,2020,20 - 25,moderate,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20160918407520,CA,c,TRUE,Jayco,Redhawk,2019,30 - 35,strict,9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20171506995840,CA,camper-van,TRUE,Ford,Van,1990,15 - 20,strict,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
20194777265520,CA,b,TRUE,Mercedes-Benz,Sprinter,2020,15 - 20,strict,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20200687175280,AZ,trailer,FALSE,Keystone,Springdale,2020,25 - 30,flexible,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20203765253280,CA,trailer,FALSE,Scamp,13',2017,10 - 15,flexible,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20211275763600,TX,c,TRUE,Jayco,Redhawk,2020,30 - 35,custom,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20229005492880,ON,c,TRUE,Jayco,Other,2019,30 - 35,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20236885372560,TX,b,TRUE,Mercedes,Entertainer,2020,20 - 25,strict,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
20244765252240,FL,trailer,FALSE,Forest River,Cherokee,2020,30 - 35,flexible,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20270374861200,CA,trailer,FALSE,Other,Eggcamper,2007,15 - 20,flexible,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20273329816080,AK,camper-van,TRUE,Other,Other,2013,20 - 25,strict,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20279239725840,AB,truck-camper,FALSE,Ford,F350,2020,20 - 25,custom,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20283179665680,NC,trailer,FALSE,Keystone,Springdale,2020,20 - 25,moderate,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20286503989920,CA,a,TRUE,Fleetwood,Bounder,1999,30 - 35,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20301155641200,CA,b,TRUE,Winnebago,Winnebago,2020,15 - 20,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20307804289680,CA,c,TRUE,Winnebago,Outlook 25J,2019,25 - 30,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20320485971040,MI,trailer,FALSE,Keystone,Outback,2020,35 - 40,moderate,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20320732217280,WV,c,TRUE,Forest River,Sunseeker,2021,30 - 35,moderate,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20326149634560,FL,trailer,FALSE,Keystone,3DOG Scoutdog,2019,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20327627112000,CA,c,TRUE,Itasca,Navion,2015,25 - 30,,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20344618102560,NY,a,TRUE,Damon,Daybreak,2003,30 - 35,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20346218703120,PA,c,TRUE,Coachmen,Freelander,2010,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20351020504800,NJ,camper-van,TRUE,Dodge,1500,1998,15 - 20,strict,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
20361239723760,CA,c,TRUE,Winnebago,Outlook,2019,25 - 30,strict,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20365918402320,ID,camper-van,TRUE,Volkswagen,Westfalia,2003,15 - 20,strict,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
20394975458640,MT,c,TRUE,Winnebago,Minnie Winnie,2018,25 - 30,strict,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20399038521600,NV,c,TRUE,Thor Motor Coach,Chateau,2021,25 - 30,,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
20416275758400,CA,camper-van,TRUE,Volkswagen,T4,1997,15 - 20,flexible,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
20421939421920,CA,b,TRUE,Coachmen,Special Edition,1990,20 - 25,strict,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20432404887120,AZ,a,TRUE,Itasca,Meridian,2006,>= 40,flexible,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20447056538400,TX,trailer,FALSE,Starcraft,Ar-One,2016,30 - 35,strict,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20462200682160,PA,c,TRUE,Thor Motor Coach,Freedom Elite 30FE,2020,30 - 35,,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20472789270480,CA,b,TRUE,Other,Other,2020,20 - 25,strict,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20480792273280,AZ,c,TRUE,Forest River,Other,2018,25 - 30,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20481161642640,MD,trailer,FALSE,Airstream,International,2019,25 - 30,strict,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20489534014800,SC,trailer,FALSE,Heartland,North Trail Bunk House,2016,25 - 30,moderate,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20497413894480,CT,c,TRUE,Ford,Fourwinds,2011,25 - 30,moderate,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20503446927360,OK,trailer,FALSE,Forest River,Cherokee,2020,25 - 30,flexible,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20507509990320,UT,camper-van,TRUE,Mercedes-Benz,Sprinter,2020,15 - 20,flexible,5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
20540753232720,IL,a,TRUE,Thor Motor Coach,A.C.E,2019,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20553188667840,TX,folding-trailer,FALSE,Viking,VikingExpress,2020,10 - 15,strict,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
20561068547520,FL,trailer,FALSE,Other,Other,2019,25 - 30,moderate,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
20569687165920,CA,trailer,FALSE,Forest River,R-Pod,2017,20 - 25,moderate,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20583969447840,BC,c,TRUE,Thor Motor Coach,Four Winds Majestic,2014,30 - 35,moderate,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20592711189360,CA,trailer,FALSE,Airstream,Flying Cloud,2019,25 - 30,,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20605146624480,HI,camper-van,TRUE,Mercedes,Metris Pop-Top,2019,15 - 20,custom,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20605762240080,CA,a,TRUE,Other,Other,2016,25 - 30,moderate,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20607978456240,CT,trailer,FALSE,Airstream,Safari,2008,15 - 20,strict,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20627185662960,CA,b,TRUE,Ford,Falcon,1992,20 - 25,strict,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20630386864080,FL,c,TRUE,Mercedes Thor Motor Coach,Citation,2016,20 - 25,moderate,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20642576052960,OR,fifth-wheel,FALSE,Other,Other,2017,>= 40,moderate,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20646392869680,IL,b,TRUE,Ultimate Toys,Ultimate Limo,2021,20 - 25,moderate,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
20649963440160,CA,trailer,FALSE,Dutchmen,Sport,2012,25 - 30,flexible,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20651933410080,OH,toy-hauler,FALSE,Heartland,Cyclone,2018,>= 40,flexible,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20666954430720,VA,c,TRUE,Thor Motor Coach,Freedom Elite,2018,20 - 25,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20671509986160,OH,b,TRUE,Midwest Automotive Designs,Presidential,2021,20 - 25,moderate,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
20673110586720,CA,c,TRUE,Winnebago,Outlook,2019,25 - 30,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20679512988960,LA,trailer,FALSE,Prime Time,Avenger,2021,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20683452928800,BC,c,TRUE,Ford,Majestic,2014,30 - 35,moderate,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20688008484240,CA,trailer,FALSE,Keystone,Springdale,2017,30 - 35,flexible,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
20691825300960,FL,c,TRUE,Forest River,Forester,2018,20 - 25,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20693302778400,GA,trailer,FALSE,Forest River,R-Pod,2019,15 - 20,moderate,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20704260736080,CA,trailer,FALSE,Heartland,Mallard,2018,25 - 30,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20706107582880,NV,camper-van,TRUE,Dodge,B Van,2019,20 - 25,moderate,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
20730116591280,CA,trailer,FALSE,Keystone,Springdale FL189WE,2017,20 - 25,moderate,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20734795269840,KS,trailer,FALSE,Forest River,Cruise Lite,2015,25 - 30,moderate,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20758804278240,CA,c,TRUE,Winnebago,Other,2019,20 - 25,strict,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20776287761280,NJ,c,TRUE,Winnebago,Minnie Winnie,2014,30 - 35,moderate,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20779612085520,TX,trailer,FALSE,Forest River,Tracer Air,2018,30 - 35,moderate,11,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
20790816289440,VA,c,TRUE,Forest River,Other,2021,30 - 35,flexible,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20800173646560,UT,c,TRUE,Winnebago,Minnie Winnie,2014,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
20816795267760,NE,c,TRUE,Itasca,Spirit,2015,25 - 30,moderate,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
20817534006480,FL,b,TRUE,Winnebago,Other,2020,15 - 20,strict,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
